uuid,day_type,quarter_hour_of_day,from,to,probability
fcf8ab7f-fc06-4f16-8344-393119f47a11,weekday,48,other,leisure,0.03550295857988166
fffb0a2a-f81a-4365-aff6-b775f69ee543,weekday,48,other,other,0.20710059171597633
722a6fe2-3ce2-49c1-b1c0-e49fcfed2ded,weekday,49,home,home,0.02111324376199616
91e4ecc6-b4a7-4a6e-973e-828af8ff0398,weekday,49,home,work,0.16122840690978887
0074e0c3-4d43-4a55-b797-2ba387e232a8,weekday,49,home,shopping,0.42802303262955854
ef4ddd79-80ee-4b40-b662-aca74e652112,weekday,49,home,leisure,0.14587332053742802
0b79d430-8306-43b0-90eb-5f1c2b2dc657,weekday,49,home,other,0.2437619961612284
9c04c289-e041-4a10-88ef-1b44bd3d1ecc,weekday,49,work,home,0.6257396449704142
08c51026-1f5a-48cf-9d60-04ea6553fd2c,weekday,49,work,work,0.09615384615384616
de4012f4-9710-4909-8a2c-96f0558e46aa,weekday,49,work,shopping,0.17159763313609466
f725b111-8332-4ce4-9bae-b1979f0db535,weekday,49,work,leisure,0.05325443786982249
4494e290-26b0-4135-b2fb-45098a47c2b3,weekday,49,work,other,0.05325443786982249
e313b7b8-577f-4f24-bffd-83b750a8d0b1,weekday,49,shopping,home,0.6356502242152466
e67077a2-fea7-4556-81b2-b1d6c2353c43,weekday,49,shopping,work,0.04932735426008968
989daf76-d4cf-49c4-a0cb-9411e40474b6,weekday,49,shopping,shopping,0.24103139013452915
dbf01803-1053-41f9-950d-fd2c04a5e614,weekday,49,shopping,leisure,0.03587443946188341
91f78dbe-7637-4cfc-a85d-fe2fdc5f6785,weekday,49,shopping,other,0.03811659192825112
97abf71a-849e-4861-8ff0-c003c70d5c55,weekday,49,leisure,home,0.5493827160493827
af3ef824-0d7f-4bc6-a8b4-b8059991702e,weekday,49,leisure,work,0.08641975308641975
a38b6ef8-0e69-4af4-b30a-8f7a65c980b9,weekday,49,leisure,shopping,0.16666666666666666
4b4289eb-7df6-45c3-b51b-7e1e4c98ae6a,weekday,49,leisure,leisure,0.13580246913580246
f0013f47-9cec-4e4b-a0b2-b333ba85985c,weekday,49,leisure,other,0.06172839506172839
1d60c162-84f4-4493-b641-8fbc0f5aedd9,weekday,49,other,home,0.6095890410958904
244db9b0-85ff-4434-83de-a7ffd80c7d4e,weekday,49,other,work,0.03424657534246575
4f2c9ea6-f3ee-408e-9ec2-bfe6d0f1e81d,weekday,49,other,shopping,0.09931506849315068
0cb702e8-5c43-4073-a280-6f7ff1b04ebb,weekday,49,other,leisure,0.030821917808219176
03b6be70-e350-43d0-8d2f-037089f321c3,weekday,49,other,other,0.22602739726027396
bc6430c5-5440-409c-99e9-607aa5f3735d,weekday,50,home,home,0.013921113689095127
af718924-77f4-4572-85bb-b3ee49105cf6,weekday,50,home,work,0.20765661252900233
75e6e5d7-1be2-42b6-a1bc-2654050dea2d,weekday,50,home,shopping,0.45359628770301624
c538e2a8-dd80-4467-b691-fc5ecd89b291,weekday,50,home,leisure,0.16937354988399073
372e07dc-8bd7-4948-948a-d1ee66eb6777,weekday,50,home,other,0.1554524361948956
6c98a53e-1998-4dc7-adc5-7326b87ca7b7,weekday,50,work,home,0.6570289132602194
289c8f47-ee5e-4890-96f3-2010b95ba5d3,weekday,50,work,work,0.1016949152542373
e3ffca56-1006-4e16-8ccb-1e0139ba7eb9,weekday,50,work,shopping,0.15653040877367896
2c0077c9-e8ea-40d8-8a9a-20141e26f036,weekday,50,work,leisure,0.03988035892323031
79bd1b54-7866-4f05-8b44-25ae3e736f17,weekday,50,work,other,0.0448654037886341
16a6acff-86a3-423b-acf7-b9ce358907a2,weekday,50,shopping,home,0.6606217616580311
b78d3647-3615-4d18-b802-24ac2aa958ed,weekday,50,shopping,work,0.05008635578583765
a139d792-4205-4552-9a0a-3ab3af041e1a,weekday,50,shopping,shopping,0.21070811744386875
82a0dfbf-d96e-4569-99e9-194ece487148,weekday,50,shopping,leisure,0.04145077720207254
9055f403-9f38-4a08-bf0e-5906370fe045,weekday,50,shopping,other,0.037132987910189985
ce558d5d-ba0a-4393-b7fd-b01c4dda89a1,weekday,50,leisure,home,0.6535433070866141
5722dcf3-f6b4-41ff-af63-63fb5820edc3,weekday,50,leisure,work,0.07086614173228346
71d2bf31-c4a6-4560-8abe-049c771d5232,weekday,50,leisure,shopping,0.18110236220472442
8cdb168e-c49e-4989-91be-0d0a9c374527,weekday,50,leisure,leisure,0.07480314960629922
1f8a946b-7681-4ba0-b086-703f9e35073f,weekday,50,leisure,other,0.01968503937007874
c05e9df7-5141-47ab-91d0-5783f115daeb,weekday,50,other,home,0.5409356725146199
0828a415-00df-4ff1-b65b-b0ad4a782c46,weekday,50,other,work,0.03216374269005848
43759df1-9cab-48c5-acbd-2e84982ba09d,weekday,50,other,shopping,0.14035087719298245
3ad15ff5-e3bc-48d0-abe1-b45494bc9815,weekday,50,other,leisure,0.02046783625730994
526dac83-0924-49de-ad48-daf4578817d8,weekday,50,other,other,0.26608187134502925
7f1ac221-aced-412f-8a08-cdfdcb1fee50,weekday,51,home,home,0.005291005291005291
9f3bb7be-d599-40a8-aefc-b2214ba2afcd,weekday,51,home,work,0.2716049382716049
0a9d8b5b-10eb-45a6-96aa-6ff2f4aca208,weekday,51,home,shopping,0.36684303350970016
5a7428f5-8215-4d1d-ad8d-0212d50c88a8,weekday,51,home,leisure,0.1111111111111111
3b483f41-5ab9-40c7-824e-7934b9b3464f,weekday,51,home,other,0.24514991181657847
543cd21c-d607-4ce5-81fe-ab135ff4834e,weekday,51,work,home,0.6483516483516484
e85e044b-b676-4898-a4d8-8f7d8d27479d,weekday,51,work,work,0.08351648351648351
e8ab570c-7920-449c-a4f0-94750033c2e4,weekday,51,work,shopping,0.15384615384615385
a5a1974c-1933-48d7-b790-7e743b178bff,weekday,51,work,leisure,0.03736263736263736
77a09128-79e0-4dac-8ae6-3bb53e7e340d,weekday,51,work,other,0.07692307692307693
8670dd3f-d558-4cbe-9007-1bace62b9333,weekday,51,shopping,home,0.6178521617852162
2e92446d-1f5b-4bb3-b236-78c899b81ccb,weekday,51,shopping,work,0.08089260808926081
4820b9d8-96a3-44ff-9908-79bca405d80b,weekday,51,shopping,shopping,0.23709902370990238
6cac3cae-626d-44e4-89f4-b3c367354f6c,weekday,51,shopping,leisure,0.03207810320781032
69dda177-fee5-4b26-8b98-2ad89ac3cbca,weekday,51,shopping,other,0.03207810320781032
6524f200-66c8-4f67-ae62-8b0f728e0681,weekday,51,leisure,home,0.5434782608695652
fe67b27e-5f09-40dc-b18b-078fce3254fa,weekday,51,leisure,work,0.17391304347826086
b9e15b5a-b669-4130-bfab-e9eba0c01f98,weekday,51,leisure,shopping,0.10144927536231885
4cda06bd-c5b9-43aa-9cd0-1433a178ad62,weekday,51,leisure,leisure,0.12318840579710146
ea935ae9-abd0-432b-8486-e987964695cd,weekday,51,leisure,other,0.057971014492753624
690eea52-3eeb-4fc4-a30c-5d7abb7e50f1,weekday,51,other,home,0.5868544600938967
bb65f2aa-f512-4319-9ed8-23bfd464af5c,weekday,51,other,work,0.028169014084507043
33cac7a2-14a3-4411-90f3-c9cb4fce9871,weekday,51,other,shopping,0.11267605633802817
1f13648c-6b3b-48db-a130-d8ffbcc5a840,weekday,51,other,leisure,0.03755868544600939
41867695-ce55-4d7b-86d5-37a7e497e4c6,weekday,51,other,other,0.2347417840375587
6b4d9b91-b31b-4322-9493-6db49c1931d0,weekday,52,home,home,0.013303769401330377
ebf5ecb3-cd08-49cd-84b2-1ab6ee3eba04,weekday,52,home,work,0.20546932742054694
0185b2a1-6e54-4976-ae21-a2e93bde68b9,weekday,52,home,shopping,0.475240206947524
a18c3a62-2bed-457c-b7f2-933949db4048,weekday,52,home,leisure,0.1714708056171471
06720c75-0a4e-4385-99e2-ea5440e48d40,weekday,52,home,other,0.1345158906134516
711e3799-9237-4239-8ab9-a0aedd6cc2b4,weekday,52,work,home,0.7214611872146118
2abdd549-f017-4af0-8c0f-d06374e60833,weekday,52,work,work,0.07697325505544683
c9cf0edd-942c-40cc-81f8-ada9ebc3dc39,weekday,52,work,shopping,0.1278538812785388
c920528c-5dc7-4501-b328-5ddb1bc31174,weekday,52,work,leisure,0.033920417482061316
7f17232c-5e38-4041-8130-1c343952afa1,weekday,52,work,other,0.03979125896934116
ec932e51-1115-41f1-bd5d-293a534c470f,weekday,52,shopping,home,0.6237799467613132
0a0de9a9-1d6b-4fee-afb9-b783a2879c8b,weekday,52,shopping,work,0.05412599822537711
934690c3-ad4f-434f-99e3-1a840fd03dda,weekday,52,shopping,shopping,0.23247559893522626
dbc9a3bd-0fb4-4a82-9fff-4bd33f67438d,weekday,52,shopping,leisure,0.049689440993788817
65fa5f54-698a-4fe3-9403-6a08585b11cc,weekday,52,shopping,other,0.03992901508429459
d972d3a0-f712-4ae3-87e2-bfd87aced218,weekday,52,leisure,home,0.5789473684210527
455c343e-2dae-4b4b-b951-254dbf82510f,weekday,52,leisure,work,0.09868421052631579
5ac4af88-1fdb-483c-9db8-c38358722567,weekday,52,leisure,shopping,0.18421052631578946
1958ed9c-7127-4573-8709-6137a1c7a42b,weekday,52,leisure,leisure,0.12171052631578948
51d91f51-d3ee-4dba-8674-5414e8ae9d87,weekday,52,leisure,other,0.01644736842105263
25a423ba-ac25-4410-a033-4b05bfcfe7cb,weekday,52,other,home,0.5718157181571816
fbddad7c-ec6c-4d03-91b9-4dd14d06a46f,weekday,52,other,work,0.037940379403794036
29046f34-1ca1-4164-ae4d-501ddaac457d,weekday,52,other,shopping,0.11382113821138211
fb3730e6-4679-4f8e-b7e9-ce8cad25c45c,weekday,52,other,leisure,0.02981029810298103
9fac8ea4-48c3-4fc6-9a2f-142bdeface34,weekday,52,other,other,0.24661246612466126
c18fef87-db10-4c67-8de0-2104002afb14,weekday,53,home,home,0.013071895424836602
12c525b8-b25a-42a8-98d4-afd2179b5513,weekday,53,home,work,0.2777777777777778
9e8e6d9a-18f9-4368-bfc8-e107b3aa9678,weekday,53,home,shopping,0.3888888888888889
df85e896-9b6a-4913-9ced-b10d949ecddb,weekday,53,home,leisure,0.14052287581699346
4e48dcab-aa1e-473f-9912-715a8d471ab7,weekday,53,home,other,0.17973856209150327
47d9d9db-dd46-411e-8883-59e96d7a5c29,weekday,53,work,home,0.705685618729097
62bed4c6-6299-4553-b627-1afa3f5d8da0,weekday,53,work,work,0.07692307692307693
a1b61fcf-fc30-42bd-af63-bce26631adc0,weekday,53,work,shopping,0.12207357859531773
c57517a1-ec92-477c-8a20-2fda8b293644,weekday,53,work,leisure,0.033444816053511704
c9eba687-98f0-41d2-b0f4-b2f433b82ad4,weekday,53,work,other,0.061872909698996656
f9c60eb3-50e5-4239-85b6-a1f12574a38d,weekday,53,shopping,home,0.5714285714285714
7f2610fc-1c3b-4341-83be-46fadae6d957,weekday,53,shopping,work,0.06890756302521009
33ee7c02-85b7-4f62-b74f-6d046e74697a,weekday,53,shopping,shopping,0.25882352941176473
9193e0b9-b3e4-4811-af54-d30c806e6738,weekday,53,shopping,leisure,0.05042016806722689
cb770910-e748-4537-88a9-c49f21d6d251,weekday,53,shopping,other,0.05042016806722689
0daa5b9c-12fa-48f7-ae6d-f9870a2f3f20,weekday,53,leisure,home,0.6493506493506493
db46b148-c6a5-4aef-bd03-20893b2e0dbc,weekday,53,leisure,work,0.09740259740259741
dbe4e6a4-463d-4c33-883d-14f2c34b2182,weekday,53,leisure,shopping,0.09090909090909091
22c6c606-6309-432a-b78b-624cf8719fb7,weekday,53,leisure,leisure,0.11038961038961038
47c1c0d4-c8cc-46ff-8467-47bd79826db8,weekday,53,leisure,other,0.05194805194805195
c87c8624-d67f-4c23-aa42-496d3677f406,weekday,53,other,home,0.596
d5a19dcd-e2e0-40ad-9bf9-afe5fdf3a73a,weekday,53,other,work,0.032
39a315e1-7621-4d23-9cb8-8693a3706b91,weekday,53,other,shopping,0.096
b0e105a9-9bf8-459c-93a7-c575548f22fa,weekday,53,other,leisure,0.076
4703a59b-bcbc-4a05-87ea-a8103be58e2e,weekday,53,other,other,0.2
ec50bf0f-d33b-41ec-8e48-e6ff3494cee3,weekday,54,home,home,0.012427506213753107
8957869b-87c0-4489-b7db-f30ae2c874d5,weekday,54,home,work,0.20961060480530241
92b93961-36f4-4eed-a732-af9a0ae43c8f,weekday,54,home,shopping,0.44324772162386084
e48c15c4-0f83-48d4-9a0b-740244a586ed,weekday,54,home,leisure,0.17232808616404308
63f04c0c-4d6d-4000-b8f6-dab78de1c764,weekday,54,home,other,0.1623860811930406
6c45155b-9199-469f-8743-8e702577302d,weekday,54,work,home,0.6666666666666666
421f8ea7-c8e5-46a5-9a84-792be85e3fd6,weekday,54,work,work,0.12056737588652482
3e610b2d-7930-49d8-83a0-bb8b9bd96826,weekday,54,work,shopping,0.11583924349881797
82a0a5c4-c50d-4c2d-a72a-af48b973a123,weekday,54,work,leisure,0.03546099290780142
eb169488-2e7a-49f9-80d2-0f1466d6fa74,weekday,54,work,other,0.061465721040189124
f60b63f2-9b83-4fef-a43b-7f6f05926b01,weekday,54,shopping,home,0.662227602905569
3e65b877-86e8-4446-a629-82f6aef52ef4,weekday,54,shopping,work,0.05205811138014528
09b11f4a-4188-42f8-9272-eacda81b74ae,weekday,54,shopping,shopping,0.2046004842615012
5c30f708-7789-49fb-b096-c16f55a2e3ed,weekday,54,shopping,leisure,0.03631961259079903
290b8d95-a006-4411-940e-3b7e7bfd5050,weekday,54,shopping,other,0.044794188861985475
1efc636f-86e3-46f9-9012-6e62231957f0,weekday,54,leisure,home,0.5803571428571429
69936a85-8f1d-43e8-9105-cc72fa724dff,weekday,54,leisure,work,0.125
3369e494-a39e-4f82-af2f-4e804c7acaf5,weekday,54,leisure,shopping,0.14732142857142858
a8805adb-2c1e-4db7-b79f-4ac07d85123c,weekday,54,leisure,leisure,0.10714285714285714
6bc2410a-84c1-4bd2-a528-8f3af3a97820,weekday,54,leisure,other,0.04017857142857143
71d0c5a1-7f48-40be-b992-8880a6821228,weekday,54,other,home,0.4370629370629371
70c386ef-a3ef-4c6a-bf79-06062941bac0,weekday,54,other,work,0.06293706293706294
3fae60db-e2d7-4b58-b062-2863badaf5cd,weekday,54,other,shopping,0.17132867132867133
46545077-6408-4696-84ba-c2a59fd578b5,weekday,54,other,leisure,0.05244755244755245
d7041d31-018f-460a-93ea-108f0e1e9aac,weekday,54,other,other,0.2762237762237762
0a26acde-f5f8-40cd-8efc-8260a5a260f9,weekday,55,home,home,0.010144927536231883
a8abb05f-4e20-4746-afbe-ff35088132ab,weekday,55,home,work,0.19130434782608696
d61eceb3-6077-4368-a878-3d7d87ff8052,weekday,55,home,shopping,0.38405797101449274
dec86914-b63d-4d5c-971b-8d4933a4a008,weekday,55,home,leisure,0.16666666666666666
1b0c494d-86fc-4d00-b821-1c2919e66032,weekday,55,home,other,0.24782608695652175
455ac547-deec-4a8b-a4ce-fcba7ff8062c,weekday,55,work,home,0.6347607052896725
7335a36b-6fea-4e2e-85e0-0aefc4fdf169,weekday,55,work,work,0.11335012594458438
e1e2e047-dafe-48ec-abe0-57af443be25f,weekday,55,work,shopping,0.13350125944584382
7f4f131c-c790-4223-a2e3-c2ee6aa8d96c,weekday,55,work,leisure,0.04785894206549118
2487d1e6-5881-4a6a-868b-e532e9881217,weekday,55,work,other,0.07052896725440806
a528fd2d-3a26-4220-a63c-acf570d8c298,weekday,55,shopping,home,0.6537162162162162
90f2c908-ecdc-4161-ad35-d41edc4066fe,weekday,55,shopping,work,0.05067567567567568
f568653e-1ebc-4e32-b3af-9865119c4d28,weekday,55,shopping,shopping,0.2195945945945946
0fead956-f191-42f7-ae0f-71abd42fc264,weekday,55,shopping,leisure,0.03885135135135135
b096b7a1-2914-4d4d-b2a5-e7d69788cfb0,weekday,55,shopping,other,0.037162162162162164
9f6b2ad6-9ffc-45f9-807d-6569ccc9e149,weekday,55,leisure,home,0.5131578947368421
860c8910-be7e-4f56-b64a-c4da600657e6,weekday,55,leisure,work,0.11842105263157894
75a15210-ab1d-4d0a-856c-ec219a28e291,weekday,55,leisure,shopping,0.13157894736842105
dd8bfff2-8b80-42d6-9164-eaa0cbbad794,weekday,55,leisure,leisure,0.19736842105263158
2eff33ce-ec84-4c87-b1fe-cb0ea104d89b,weekday,55,leisure,other,0.039473684210526314
8f4cac5d-ae16-45d9-a017-2ec9b379fb33,weekday,55,other,home,0.581081081081081
f6984f4b-5e0b-4fad-b65c-0b3248e28dcf,weekday,55,other,work,0.009009009009009009
d6509e9e-2c36-4ee4-bee3-9e40fdd60d27,weekday,55,other,shopping,0.1036036036036036
67fbff9e-3741-4517-bab4-7a6c24b50f47,weekday,55,other,leisure,0.06306306306306306
84a5cc77-cd2b-431a-9cc0-5a205c88881f,weekday,55,other,other,0.24324324324324326
d1af22cc-1672-460e-b597-0dccf87f9322,weekday,56,home,home,0.017552916881775942
b1cfa9d0-40d5-44f6-aa25-9eb17bf242fb,weekday,56,home,work,0.09241094475993805
5c6781a9-be81-4298-8b2c-7cd9a281a2d8,weekday,56,home,shopping,0.5627258647392875
2b87cb4d-b730-454c-a4b8-031eecc6d85d,weekday,56,home,leisure,0.20495611770779557
94be85dc-a758-42d0-9965-92f84abf054a,weekday,56,home,other,0.1223541559112029
73fa90d8-233f-453c-b11c-644aadbd9b67,weekday,56,work,home,0.7219730941704036
58a807e7-73ed-4a2a-8a26-18ca2ebbf713,weekday,56,work,work,0.08392056374119154
4c2e9137-580a-4d82-9b64-bc13d4adab0b,weekday,56,work,shopping,0.1262011531069827
af3f7482-dff6-46e9-acb0-e27985c9e9cc,weekday,56,work,leisure,0.03267136450992953
5f45a157-0216-47d2-a9e3-91aef73fe9f5,weekday,56,work,other,0.035233824471492634
6bcbcb8e-3c06-4191-876b-691576d745ea,weekday,56,shopping,home,0.5825688073394495
f777df20-926a-4654-ab24-ca32da711dfe,weekday,56,shopping,work,0.025688073394495414
30dd1e08-e415-42c1-b4c6-2d5f13f82936,weekday,56,shopping,shopping,0.27889908256880735
e9a6ea87-ecee-44cf-8edf-4fba8b897d52,weekday,56,shopping,leisure,0.062385321100917435
d6b88e3b-ca60-4948-bd82-86824c9be86d,weekday,56,shopping,other,0.05045871559633028
75a5ed2b-5687-41e0-88b4-ea969b3235c7,weekday,56,leisure,home,0.6006191950464397
c8f7ffe9-aef0-4413-bbc8-61de8d316c42,weekday,56,leisure,work,0.02786377708978328
66e69b15-8631-4283-b989-675ec2e07e94,weekday,56,leisure,shopping,0.17027863777089783
bfc29d2d-16ca-44be-b56e-bb4a56f6066c,weekday,56,leisure,leisure,0.15479876160990713
ed63b96e-b2b8-4505-98d6-6679a6c00790,weekday,56,leisure,other,0.04643962848297214
451c4786-b1af-4706-91fa-767558cd7d13,weekday,56,other,home,0.4925053533190578
48d4517e-4006-4d2e-bfc5-863c5c389208,weekday,56,other,work,0.034261241970021415
3a63c9b4-bcf3-4e05-8ec2-068fd14d2d6e,weekday,56,other,shopping,0.15417558886509636
d28a5293-b933-4767-9983-5dc53b21eea3,weekday,56,other,leisure,0.07708779443254818
300e0fbe-8bc8-48de-a989-55b5e9e9bd88,weekday,56,other,other,0.24197002141327623
b036d32c-29fa-4637-87ad-2b98ae7d50bc,weekday,57,home,home,0.0076103500761035
3a5076dd-e211-4a63-b497-e17b366237b0,weekday,57,home,work,0.1293759512937595
d9270590-2084-4eaa-a154-83880ad6a089,weekday,57,home,shopping,0.4459665144596651
fccfbeac-f2e0-4d8d-8901-bf35c60ef59d,weekday,57,home,leisure,0.2085235920852359
27d3e276-0b24-4b54-806c-39acd990e84a,weekday,57,home,other,0.2085235920852359
e0ad637f-eee8-4ae5-97b7-1abcc1f5862f,weekday,57,work,home,0.6727272727272727
36ceb65a-34ab-45ac-a469-aa10b3e326a0,weekday,57,work,work,0.08264462809917356
b867edfc-b5e8-4fbe-b26a-81d5ddd3f5b0,weekday,57,work,shopping,0.14214876033057852
5f109bb5-476a-4391-b946-8720d67945f4,weekday,57,work,leisure,0.04132231404958678
31a6ba0e-f170-4ef0-833c-89b8cc52643a,weekday,57,work,other,0.06115702479338843
3bf14515-5038-45c1-b626-7bc3e97611bc,weekday,57,shopping,home,0.6429725363489499
4d2231ec-6793-4fa5-806b-0fd702c20949,weekday,57,shopping,work,0.012924071082390954
3d21ce2d-97bf-4404-bd41-88ab4283f5be,weekday,57,shopping,shopping,0.23747980613893377
f4cb86a9-d2b5-4a54-a58b-7173cecc8cd9,weekday,57,shopping,leisure,0.04361873990306947
c5153521-3a01-4877-a898-afbd214e29b0,weekday,57,shopping,other,0.0630048465266559
0b5b309c-2dab-47c8-9a31-6b1a0c7e4cdd,weekday,57,leisure,home,0.6267605633802817
f5cd3c0e-9dab-4d25-88c6-c87e35649c1c,weekday,57,leisure,work,0.04929577464788732
6fef8212-1dde-4de2-819b-c2b59882e825,weekday,57,leisure,shopping,0.11267605633802817
328c9733-8b3c-4093-8967-3bf068dc7860,weekday,57,leisure,leisure,0.18309859154929578
8ea61a95-5ce0-48c4-a61d-13ca3b390cb3,weekday,57,leisure,other,0.028169014084507043
88f77587-d1a4-48c1-bc6a-0d524ad37adc,weekday,57,other,home,0.6228813559322034
7b693b36-befc-4356-bb73-83911245c8b3,weekday,57,other,work,0.0211864406779661
99a8f19a-e87f-4dfa-8796-96438921fb12,weekday,57,other,shopping,0.11440677966101695
43c0a476-8fbb-4824-af26-7b265fd7fde8,weekday,57,other,leisure,0.05508474576271186
3e7dd67c-729c-4000-b2a1-7993557436b0,weekday,57,other,other,0.1864406779661017
db12caef-1800-4669-b876-161178ee3713,weekday,58,home,home,0.015255530129672006
8cc7a612-752b-427c-832d-688c7374a5a7,weekday,58,home,work,0.08314263920671243
cfe2fe4d-9cb4-440b-9be0-ecb95978f9e8,weekday,58,home,shopping,0.5270785659801678
a6606dc7-447e-4e33-a790-3e254b78c57c,weekday,58,home,leisure,0.20137299771167047
04bbf71a-cdbc-4262-9817-e2249208c22f,weekday,58,home,other,0.17315026697177727
bea05b40-fcdc-44d9-a746-94c50a739181,weekday,58,work,home,0.7007797270955166
3fd5fe60-c8f0-4fb4-8cd9-06d6cc878788,weekday,58,work,work,0.07115009746588694
214bbd25-41c1-4c41-a5d7-f08545a75687,weekday,58,work,shopping,0.12962962962962962
07b29e63-65fa-4f38-8cf4-53f83db473e8,weekday,58,work,leisure,0.03898635477582846
9e903a9d-4035-4474-b5df-4c5cf20bc329,weekday,58,work,other,0.0594541910331384
1335c946-fde2-47c3-bc67-350c5b26c155,weekday,58,shopping,home,0.5887662988966901
c19076d4-e8c0-4cde-ab21-e4508a5de48c,weekday,58,shopping,work,0.026078234704112337
ce14911e-e194-491d-b070-40723f224778,weekday,58,shopping,shopping,0.29187562688064195
66db8b0b-3738-4cdd-95f2-9364d9a3a0ac,weekday,58,shopping,leisure,0.04012036108324975
7e98962c-82cf-49e7-9fe9-d380799f042a,weekday,58,shopping,other,0.05315947843530592
523e6687-c118-46f4-9d25-23891445fc24,weekday,58,leisure,home,0.6240601503759399
36f9ff33-eb6a-401f-a37f-430dda45fbd6,weekday,58,leisure,work,0.018796992481203006
74f00992-94fe-47d8-9866-39050020b8cc,weekday,58,leisure,shopping,0.15789473684210525
21e0f6cf-c920-4d39-9213-bebaffd50829,weekday,58,leisure,leisure,0.14285714285714285
798a4889-453e-456d-8ac4-17c108b9514e,weekday,58,leisure,other,0.05639097744360902
6660c9a5-2703-4526-9db5-2d52ef59fb15,weekday,58,other,home,0.49404761904761907
e52ef374-262a-43ce-b48f-94abde920806,weekday,58,other,work,0.017857142857142856
867df66f-bee9-4321-ace3-5463f9536c44,weekday,58,other,shopping,0.14285714285714285
2ce12e1f-31dc-400d-a4eb-1f7628c12a72,weekday,58,other,leisure,0.08630952380952381
659829e9-c327-4ff0-9247-d89b7d557f6c,weekday,58,other,other,0.25892857142857145
35ffc64e-89c3-40a1-a99f-91445c8fac6c,weekday,59,home,home,0.008298755186721992
26e72b19-b464-4d37-86a6-a6951f98d35c,weekday,59,home,work,0.0995850622406639
a8ac71e1-8e69-4cb2-9b1d-775251ebdb27,weekday,59,home,shopping,0.4094052558782849
6132ccb6-ec20-489c-8157-bcb79a52e456,weekday,59,home,leisure,0.2033195020746888
ffb13661-b8e4-4092-bf63-903109191908,weekday,59,home,other,0.2793914246196404
a6e1c8ad-f3a6-4128-baa5-da536ef49a0b,weekday,59,work,home,0.6819923371647509
d8c89654-68bc-4b6f-8cd6-8f3a873c96a7,weekday,59,work,work,0.08812260536398467
384f0315-8118-43b8-b437-08b05312aa24,weekday,59,work,shopping,0.11494252873563218
7512bbae-b8b8-4dcf-9a9d-30749550788c,weekday,59,work,leisure,0.0421455938697318
ea896094-6f9a-4d17-9501-f295045f78f0,weekday,59,work,other,0.07279693486590039
7066fd42-c1a1-4224-8dd2-2993e5347630,weekday,59,shopping,home,0.6362433862433863
849400ce-282b-4110-bd4c-e3b6edcd252c,weekday,59,shopping,work,0.0291005291005291
